Follower count:,Post ID,Media Type:,Caption,Likes,Comments,Timestamp,Tags:
8380175,3144037630573142878,1,"THE GOLD COLLECTION IS COMPLETE🏆 @fleurjong jumped 6.28m in the World Para Athletics Champs Long Jump T64 event to set a meet record and win her first World Long Jump title. Jong came to Paris with two world records, a Paralympic gold, and is now leaving a world champion.

“It feels amazing. It was really nerve-wracking of course, after two fails. But then I thought ‘okay, if I want to be a real champion, I have to get this done’.”",1241,16,2023-07-10 19:48:34+00:00,"[{'username': 'fleurjong', 'followers': 135578}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3143241168461181500,1,Locked in for the 🌏🏆. Congratulations to @jayderiviere on representing 🇨🇦. #ProtectThisHouse,1044,11,2023-07-09 17:26:08+00:00,"[{'username': 'jayderiviere', 'followers': 36381}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3142438868385613761,1,Locked in for the 🌏🏆. Congratulations to @laurafreigang on representing 🇩🇪. #ProtectThisHouse,2606,20,2023-07-08 14:52:06+00:00,"[{'username': 'laurafreigang', 'followers': 162656}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3141723071392719822,2,WE READY! 🇺🇸️⚽️ ARE YOU? #ProtectThisHouse,1703,60,2023-07-07 15:10:29+00:00,"[{'username': 'underarmourfc', 'followers': 100728}, {'username': 'kelleyohara', 'followers': 820257}]"
8380175,3141658058665609857,2,WE READY! 🏴󠁧󠁢󠁥󠁮󠁧󠁿️⚽️ ARE YOU? #ProtectThisHouse,1550,25,2023-07-07 13:01:21+00:00,"[{'username': 'underarmourfc', 'followers': 100728}, {'username': 'alexgreenwood5', 'followers': 440836}]"
8380175,3140932707987642856,2,"‘ARMOUR UP’ 🎶 
Full track and music video coming soon. 

🎤: @gavlyn @nadiarosemusic 
️⚽️: @kelleyohara @alexgreenwood5",1534,30,2023-07-06 13:01:08+00:00,"[{'username': 'nadiarosemusic', 'followers': 85077}, {'username': 'gavlyn', 'followers': 86428}, {'username': 'underarmourfc', 'followers': 100728}, {'username': 'alexgreenwood5', 'followers': 440836}, {'username': 'kelleyohara', 'followers': 820257}]"
8380175,3140338351991867255,1,Locked in for the 🌏🏆. Congratulations to Wang Linlin on representing 🇨🇳. #ProtectThisHouse,1173,3,2023-07-05 17:18:45+00:00,"[{'username': 'underarmour', 'followers': 8380175}]"
8380175,3139522929620448053,8,America's National Pastime ⚾️ Our sqUAd is rocking the UA Yard Low MT Baseball Cleats today.,3037,22,2023-07-04 14:18:39+00:00,[]
8380175,3138843760016326469,1,@juansoto_25 is headed to Seattle for @mlb All-Star weekend. 🤩,2185,22,2023-07-03 15:49:16+00:00,"[{'username': 'juansoto_25', 'followers': 979376}]"
8380175,3138077142873098860,8,@bryceharper3 wore his custom ‘GottaHava’ cleats yesterday. 🙌,2911,25,2023-07-02 14:26:08+00:00,"[{'username': 'bryceharper3', 'followers': 1783975}]"
8380175,3136185330021103142,1,@FreddieFreeman is ready to shine in Seattle as an @mlb All-Star starter. 💫,2262,16,2023-06-29 23:47:26+00:00,[]
8380175,3136098450668104414,2,The only thing that matters when you retire is winning The Match…. good luck tonight @stephencurry30 #sqUAd,14709,69,2023-06-29 20:56:11+00:00,"[{'username': 'underarmour', 'followers': 8380175}]"
8380175,3136005540559732903,8,"The only shoe with 2 modes now has built-in air conditioning🧊 Cop the new #UASlipSpeed Mesh Pack, available now.",8080,70,2023-06-29 17:50:14+00:00,[]
8380175,3135860632087727868,8,Retro design 🤝 modern innovation #UAForge96,3626,48,2023-06-29 13:02:19+00:00,[]
8380175,3134513692415189850,2,😮‍💨 Worked through the weekend at @uanextfootball Future 50.,1936,17,2023-06-27 16:30:28+00:00,"[{'username': 'uanextfootball', 'followers': 117366}, {'username': 'jjettas2', 'followers': 1567311}]"
8380175,3132436582413918957,8,Only right the top 50 ballers get the newly released #UASlipSpeed. 👟,2002,14,2023-06-24 19:39:21+00:00,"[{'username': 'underarmour', 'followers': 8380175}]"
8380175,3130850432029614985,2,"“Slip Mode ➡️ Drip Mode” We asked @uoft athletes what they thought of the new #UASlipSpeed, and here’s how it went.",10529,83,2023-06-22 15:09:52+00:00,"[{'username': 'uoft', 'followers': 264764}]"
8380175,3130144549507373345,1,Locked in for the 🌏🏆. Congratulations to @___emilyfox on representing 🇺🇸. #ProtectThisHouse,1317,7,2023-06-21 15:45:29+00:00,"[{'username': '___emilyfox', 'followers': 67744}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3130118413494217717,1,Locked in for the 🌏🏆. Congratulations to @kelleyohara on representing 🇺🇸. #ProtectThisHouse,1692,14,2023-06-21 14:53:34+00:00,"[{'username': 'underarmourfc', 'followers': 100728}, {'username': 'kelleyohara', 'followers': 820257}]"
8380175,3128020875080005108,8,For Father’s Day - @bryceharper3 rocked custom cleats that pay homage to his dad’s job as an ironworker ⚾️,5129,33,2023-06-18 17:26:07+00:00,"[{'username': 'bryceharper3', 'followers': 1783975}]"
8380175,3125774957146069751,2,Showtime in Hollywood 🎬 @Jordanspieth is ready to shine in Round 1 of the @usopengolf Championship. Tap to shop Jordan’s looks for the week.,1486,18,2023-06-15 15:13:22+00:00,"[{'username': 'jordanspieth', 'followers': 1852211}]"
8380175,3124333935164415386,8,ALL athletes. No exceptions. 🌈,6857,1687,2023-06-13 15:20:50+00:00,[]
8380175,3123628569738251095,2,@jordanspieth is ready to put on a show in Hollywood 🎬 for the 123rd @usopengolf Championship ⛳️,3748,41,2023-06-12 16:03:10+00:00,"[{'username': 'jordanspieth', 'followers': 1852211}]"
8380175,3120709139164806251,8,Walking the streets like it's 1996👟 #UAForge96.,4421,55,2023-06-08 15:19:01+00:00,[]
8380175,3119980069682528902,8,"""It's important to feel like you're included in something."" - @chloelogarzo, Pro Soccer Player",1938,31,2023-06-07 15:10:29+00:00,"[{'username': 'chloelogarzo', 'followers': 45979}]"
8380175,3119366677376743290,8,"From the tunnel ➡️ the court, @stephencurry30 does not miss 💦",32296,84,2023-06-06 18:51:47+00:00,"[{'username': 'stephencurry30', 'followers': 53705926}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3118517069637461932,1,Locked in for the 🌏🏆. Congratulations to @alexgreenwood5 on representing 🏴󠁧󠁢󠁥󠁮󠁧󠁿. #ProtectThisHouse,1703,15,2023-06-05 14:43:46+00:00,"[{'username': 'underarmourfc', 'followers': 100728}, {'username': 'alexgreenwood5', 'followers': 440836}]"
8380175,3115626948165084884,2,We see you. We support you. We stand by you. 🌈,2475,150,2023-06-01 15:03:59+00:00,"[{'username': 'chloelogarzo', 'followers': 45979}]"
8380175,3115069878570722638,1,"@stephencurry30 🤝 @jordanspieth

The 3x Major winner and 4x NBA Champion were out on the course today for the @memorialgolf Pro-Am. #ProtectThisHouse",4771,34,2023-05-31 20:34:48+00:00,"[{'username': 'jordanspieth', 'followers': 1852211}, {'username': 'currybrand', 'followers': 463678}, {'username': 'stephencurry30', 'followers': 53705926}]"
8380175,3114893563502779248,8,"#FITCHECK If you had to pick one, which item are you copping? 👀",3045,21,2023-05-31 14:44:30+00:00,[]
8380175,3114205696623159220,8,"Level up from the ground up with #UASlipSpeed.
💪: @nickmercs",8224,104,2023-05-30 15:57:50+00:00,"[{'username': 'nickmercs', 'followers': 2645849}]"
8380175,3113732370632770155,8,"2 teams, 2 🏆’s, 1 sqUAd. Congratulations to @ndlacrosse and @nu_lax, your 2023 men’s and women’s lacrosse National Champions!

#GoIrish #GoCats #ProtectThisHouse",2235,22,2023-05-30 00:17:25+00:00,"[{'username': 'nu_lax', 'followers': 31995}, {'username': 'ndlacrosse', 'followers': 120815}]"
8380175,3110553577617144793,8,"Nothing says #ThrowbackThursday more than #Forge96. 
📸: @shoezen.one",3463,51,2023-05-25 15:01:43+00:00,[]
8380175,3109853504513198918,2,One shoe. Infinite workouts. Reach new heights in the #UAFLOW Dynamic training shoe.,3086,83,2023-05-24 15:54:07+00:00,"[{'username': 'bwitter15', 'followers': 127709}, {'username': 'miriamsylla', 'followers': 142094}]"
8380175,3109102733403632918,8,These shorts are built different😤 INTRODUCING... the UA Unstoppable 7⃣ Pocket Shorts.,3216,213,2023-05-23 14:59:09+00:00,"[{'username': 'msubearsfb', 'followers': 5285}, {'username': 'dbt.nana', 'followers': 3031}]"
8380175,3108388392971454642,2,"Train without excuses. When things are heating up in the gym, take a cue from @anthonyjoshua and @angonxo—stay cool with UA Iso-Chill❄️",2408,35,2023-05-22 15:22:44+00:00,"[{'username': 'anthonyjoshua', 'followers': 15655268}, {'username': 'angonxo', 'followers': 117795}]"
8380175,3106172833730940481,2,"“I joined Under Armour because I felt like there was something special here”

From 5-Star All-American to Maryland Terps legend to the #2 pick in the WNBA Draft, @diamondm1ller was born to shine. Welcome to the sqUAd.",2406,40,2023-05-19 14:00:07+00:00,"[{'username': 'uabasketball', 'followers': 1757095}, {'username': 'diamondm1ller', 'followers': 22530}]"
8380175,3105480351137533618,2,Major Fits. Link in bio to shop @jordanspieth’s looks for the @pgachampionship,1302,7,2023-05-18 15:12:24+00:00,"[{'username': 'jordanspieth', 'followers': 1852211}]"
8380175,3104959453863304103,2,72 holes from History. @jordanspeith looks to become only the 6th player EVER to complete the career Grand Slam at this weeks @pgachampionship,1708,22,2023-05-17 21:48:56+00:00,"[{'username': 'jordanspieth', 'followers': 1852211}]"
8380175,3104770271954011318,2,"No, you’re not being catfished. This shoe really can do it all! #UASlipSpeed 🏃: @nevschulman",5138,65,2023-05-17 15:32:40+00:00,"[{'username': 'nevschulman', 'followers': 1800141}]"
8380175,3104033409307216159,8,STYLE 🤝 PERFORMANCE. Embrace the power of femininity with UA’s latest innovations: The SportDress and SportSkort.,2940,40,2023-05-16 15:07:19+00:00,"[{'username': 'underarmourwomen', 'followers': 928967}, {'username': 'marylandwlax', 'followers': 59921}, {'username': 'towson_wbb', 'followers': 3911}, {'username': 'koriedmondson_', 'followers': 4219}, {'username': 'quinziafulmore', 'followers': 2440}]"
8380175,3102733164347037183,8,"Thank you, mom.🌷⚾️ #MothersDay",4702,72,2023-05-14 20:03:57+00:00,"[{'username': 'bryceharper3', 'followers': 1783975}]"
8380175,3101168985664654441,8,👟> 💐 The Curry 1 Low FloTro “Mother’s Day” is dedicated to mom’s everywhere. Available now through the link in bio.,22059,117,2023-05-12 16:16:13+00:00,"[{'username': 'stephencurry30', 'followers': 53705926}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3100406798671296565,2,All it takes is all U’ve got. The 305 PR5 training shoes are built to outwork the competition and put in the work for your team.,5582,53,2023-05-11 15:09:15+00:00,"[{'username': 'projectrock', 'followers': 994080}, {'username': 'therock', 'followers': 388785333}]"
8380175,3099686839773844152,8,Introducing the @projectrock #UAMeridian Bodysuit. The one-and-done workout gear so you can keep crushing it in style.,2358,46,2023-05-10 15:11:27+00:00,"[{'username': 'projectrock', 'followers': 994080}, {'username': 'lindseyvonn', 'followers': 2216538}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3098906838397683817,8,"“I am proud to join Under Armour and become part of a team that feels like a family.”

From representing Canada at the FIFA World Cup to playing for Manchester United FC, @JaydeRiviere already has a storied international career and she’s just getting started. Welcome to the sqUAd, Jayde! 🔥 ⚽

Link in bio to learn more.",2753,25,2023-05-09 13:21:44+00:00,"[{'username': 'jayderiviere', 'followers': 36381}, {'username': 'underarmourfc', 'followers': 100728}]"
8380175,3098262724937354069,8,@Bryceharper3's custom ‘Phanatic Patch Pack’ cleats are 🔥,4426,31,2023-05-08 16:02:00+00:00,"[{'username': 'bryceharper3', 'followers': 1783975}]"
8380175,3096029342957870506,8,"Old-school cool meets new-age style. '96 is back. #UAForge96
📸: @thegreat978",4882,65,2023-05-05 14:04:40+00:00,[]
8380175,3095340572088507427,8,"The @ProjectRock 5 '305' Training Shoes are here! Cop this limited release pair, inspired by @TheRock’s days as a football player.",18901,144,2023-05-04 15:16:12+00:00,"[{'username': 'projectrock', 'followers': 994080}]"
8380175,3094609881932579427,2,"Heel up to train, heel down to recover. @Nickmercs uses #UASlipSpeed to perform at the highest level from his gaming chair to the gym floor. 🎮",29477,360,2023-05-03 15:05:10+00:00,"[{'username': 'nickmercs', 'followers': 2645849}]"
8380175,3094126855825939255,2,EMVPIID. Congratulations to @joelembiid - your 2022-2023 KIA @nba MVP. #ProtectThisHouse,3354,28,2023-05-02 23:05:55+00:00,"[{'username': 'joelembiid', 'followers': 7310356}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3094126439963928772,8,The Process ➡️ Most Valuable Player. Congratulations to @joelembiid on being named the 2022 - 2023 KIA NBA MVP #ProtectThisHouse,5572,35,2023-05-02 23:03:56+00:00,"[{'username': 'joelembiid', 'followers': 7310356}, {'username': 'uabasketball', 'followers': 1757095}]"
8380175,3093202770728151655,8,"The 3rd Edition of 5.
🎨 Customized exclusively for @trentarnold66

🟢🔵 The Trent Alexander-Arnold 66 Collection",2719,16,2023-05-01 16:28:46+00:00,"[{'username': 'trentarnold66', 'followers': 10132543}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3093038094828552911,2,"“It’s very important to me to protect my identity and the people I represent.” @MaroItoje has become a role model for rugby players around the world, all while never losing sight of his roots. #ProtectThisHouse",2668,31,2023-05-01 11:04:31+00:00,"[{'username': 'maroitoje', 'followers': 305043}]"
8380175,3092662638530309871,8,House PROTECTED.,9990,89,2023-04-30 22:35:37+00:00,"[{'username': 'uabasketball', 'followers': 1757095}, {'username': 'currybrand', 'followers': 463678}, {'username': 'stephencurry30', 'followers': 53705926}]"
8380175,3089773222535358365,8,@jjettas2 pulled up to OUR HOUSE. ✈️🔥,2014,7,2023-04-26 22:54:52+00:00,"[{'username': 'uafootball', 'followers': 500425}, {'username': 'jjettas2', 'followers': 1567311}]"
8380175,3089540778669584042,8,Matching sets hit different🔥,2017,26,2023-04-26 15:13:03+00:00,"[{'username': 'underarmour', 'followers': 8380175}]"
8380175,3088809741888052902,2,"It all starts with Day One. Gear up, show up, and get to work in the latest #ProjectRock 5 training shoe.",9501,97,2023-04-25 15:02:20+00:00,"[{'username': 'projectrock', 'followers': 994080}, {'username': 'therock', 'followers': 388785333}]"
8380175,3088143471253623801,2,"Practice makes progress.
 
#XFL | #UnderArmour | #UAFootball",2135,17,2023-04-24 16:57:46+00:00,"[{'username': 'xfl', 'followers': 709890}]"
8380175,3086001277180275982,8,The @uanext.london program has arrived. 💪@AnthonyJoshua opened our new Under Armour London Brand House and UA Next Academy. Come see how we are developing and supporting London’s young athletes. #BeTheNext,5395,32,2023-04-21 18:00:41+00:00,"[{'username': 'anthonyjoshua', 'followers': 15655268}, {'username': 'uanext.london', 'followers': 3508}]"
8380175,3085910380023864332,2,"In the gym or on the go, @rakimjarrett needs a shoe that can keep up with his @nfldraft prep. #UASlipSpeed 👟",5384,37,2023-04-21 15:00:53+00:00,"[{'username': 'rakimjarrett', 'followers': 30599}]"
8380175,3085202731573680678,2,"A color for every day of the week 🌈 #UASlipSpeed is now available in even more colorways, so you can train & recover in style.",12257,91,2023-04-20 15:37:46+00:00,[]
8380175,3083789152612648987,8,FOR ATHLETES ONLY,2893,96,2023-04-18 16:45:35+00:00,"[{'username': 'underarmour', 'followers': 8380175}, {'username': 'cxmerin', 'followers': 5398}]"
8380175,3083739476786705033,8,"“Whatever dream you’re chasing, no matter how long you’ve been at it, or how long it might take you: The true test will always be today. It’s either One Day, or Day One.” – Dwayne Johnson",5756,53,2023-04-18 15:06:53+00:00,"[{'username': 'projectrock', 'followers': 994080}, {'username': 'therock', 'followers': 388785333}]"
8380175,3080837879757507035,2,"It’s not where you show up, but HOW you show up. Leave your legacy in the latest @ProjectRock gear, out now!",4971,58,2023-04-14 15:03:22+00:00,"[{'username': 'projectrock', 'followers': 994080}, {'username': 'therock', 'followers': 388785333}]"
8380175,3080123786574481715,2,"Marathon-winning speed 🔥 Meet the #UAFlow Velociti Elite, @underarmour’s first carbon-plated racing shoe. Get ‘em while they’re hot!",2027,21,2023-04-13 15:24:32+00:00,"[{'username': 'uarunning', 'followers': 394485}, {'username': 'shazrine', 'followers': 11231}]"
8380175,3079410610555465599,8,THEE Jackson State University. 🐅 The Blue & White Spring Game is right around the corner! #GuardTHEEYard,3110,31,2023-04-12 15:46:12+00:00,"[{'username': 'gojsutigersfb', 'followers': 246508}, {'username': 'jacksonstateu', 'followers': 92739}, {'username': 'gojsutigers', 'followers': 32724}]"
8380175,3078691544979722881,2,"It’s more than a rally cry. It’s a promise to do whatever it takes for your team, your family. #ProtectThisHouse",2256,34,2023-04-11 16:04:56+00:00,"[{'username': 'aliyah.boston', 'followers': 191122}, {'username': 'stephencurry30', 'followers': 53705926}, {'username': 'kelseyplum10', 'followers': 705958}]"
8380175,3078614427700924649,2,"Never forget where you came from. For @ToniRuediger - the values instilled in him from overcoming barriers as young player on the concrete pitches of Berlin have been carried with him on his journey to the top of his game, and will always be in focus as he finds success playing every game like it’s his last.",3242,17,2023-04-11 13:25:41+00:00,"[{'username': 'toniruediger', 'followers': 7284463}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3077899954690265293,8,"The 2nd Edition of 5.
🎨 Customized exclusively for @trentarnold66

🟢🟣 The Trent Alexander-Arnold 66 Collection",3573,29,2023-04-10 13:44:48+00:00,"[{'username': 'trentarnold66', 'followers': 10132543}, {'username': 'underarmour', 'followers': 8380175}]"
8380175,3075004853743995488,2,Pairs nicely with a green jacket. Tap to shop @jordanspieth’s 2023 Masters looks 🌸,1950,35,2023-04-06 14:06:50+00:00,"[{'username': 'jordanspieth', 'followers': 1852211}]"
